,UID,Latitude,Longitude,Time,loc_id
17568,147,39.988,116.353,2011-03-05 21:56:43,23
17569,147,39.988,116.353,2011-03-05 21:56:48,23
17570,147,39.988,116.353,2011-03-05 21:56:53,23
17571,147,39.988,116.353,2011-03-05 21:56:58,23
17572,147,39.988,116.353,2011-03-05 21:57:03,23
17573,147,39.988,116.353,2011-03-05 21:57:08,23
17574,147,39.988,116.353,2011-03-05 21:57:13,23
17575,147,39.988,116.353,2011-03-05 21:57:18,23
17576,147,39.988,116.353,2011-03-05 21:57:23,23
17577,147,39.988,116.353,2011-03-05 21:57:28,23
17578,147,39.988,116.353,2011-03-05 21:57:33,23
17579,147,39.988,116.353,2011-03-05 21:57:38,23
17580,147,39.988,116.353,2011-03-05 21:57:43,23
17581,147,39.988,116.353,2011-03-05 21:57:46,23
17582,147,39.988,116.353,2011-03-05 21:57:48,23
17583,147,39.988,116.353,2011-03-05 21:57:53,23
17584,147,39.988,116.353,2011-03-05 21:57:58,23
17585,147,39.988,116.353,2011-03-05 21:58:03,23
17586,147,39.988,116.353,2011-03-05 21:58:08,23
17587,147,39.988,116.353,2011-03-05 21:58:13,23
17588,147,39.988,116.353,2011-03-05 21:58:18,23
17589,147,39.988,116.353,2011-03-05 21:58:23,23
17590,147,39.988,116.353,2011-03-05 21:58:28,23
17591,147,39.988,116.353,2011-03-05 21:58:33,23
17592,147,39.988,116.353,2011-03-05 21:58:38,23
17593,147,39.988,116.353,2011-03-05 21:58:41,23
17594,147,39.988,116.353,2011-03-05 21:58:43,23
17595,147,39.988,116.353,2011-03-05 21:58:48,23
17596,147,39.988,116.353,2011-03-05 21:58:53,23
17597,147,39.988,116.353,2011-03-05 21:58:58,23
17598,147,39.988,116.353,2011-03-05 21:59:03,23
17599,147,39.988,116.353,2011-03-05 21:59:08,23
17600,147,39.988,116.353,2011-03-05 21:59:13,23
17601,147,39.988,116.353,2011-03-05 21:59:18,23
17602,147,39.988,116.353,2011-03-05 21:59:23,23
17603,147,39.988,116.353,2011-03-05 21:59:28,23
17604,147,39.988,116.353,2011-03-05 21:59:33,23
17605,147,39.988,116.353,2011-03-05 21:59:38,23
17606,147,39.988,116.353,2011-03-05 21:59:43,23
17607,147,39.988,116.353,2011-03-05 21:59:48,23
17608,147,39.988,116.353,2011-03-05 21:59:53,23
17609,147,39.988,116.353,2011-03-05 21:59:58,23
17610,147,39.988,116.353,2011-03-05 22:00:03,23
17611,147,39.988,116.353,2011-03-05 22:00:08,23
17612,147,39.988,116.353,2011-03-05 22:00:13,23
17613,147,39.988,116.353,2011-03-05 22:00:18,23
17614,147,39.988,116.353,2011-03-05 22:00:23,23
17615,147,39.988,116.353,2011-03-05 22:00:28,23
17616,147,39.988,116.353,2011-03-05 22:00:33,23
17617,147,39.988,116.353,2011-03-05 22:00:38,23
17618,147,39.988,116.353,2011-03-05 22:00:43,23
17619,147,39.988,116.353,2011-03-05 22:00:48,23
17620,147,39.988,116.353,2011-03-05 22:00:53,23
17621,147,39.988,116.353,2011-03-05 22:00:58,23
17622,147,39.988,116.353,2011-03-05 22:01:03,23
17623,147,39.988,116.353,2011-03-05 22:01:08,23
17624,147,39.988,116.353,2011-03-05 22:01:13,23
17625,147,39.988,116.353,2011-03-05 22:01:18,23
17626,147,39.988,116.353,2011-03-05 22:01:23,23
17627,147,39.988,116.353,2011-03-05 22:01:28,23
17628,147,39.988,116.353,2011-03-05 22:01:33,23
17629,147,39.988,116.353,2011-03-05 22:01:38,23
17630,147,39.988,116.353,2011-03-05 22:01:43,23
17631,147,39.988,116.353,2011-03-05 22:01:48,23
17632,147,39.988,116.353,2011-03-05 22:01:53,23
17633,147,39.988,116.353,2011-03-05 22:01:58,23
17634,147,39.988,116.353,2011-03-05 22:02:01,23
17635,147,39.988,116.353,2011-03-05 22:02:03,23
17636,147,39.988,116.353,2011-03-05 22:02:08,23
17637,147,39.988,116.353,2011-03-05 22:02:13,23
17638,147,39.988,116.353,2011-03-05 22:02:18,23
17639,147,39.988,116.353,2011-03-05 22:02:23,23
17640,147,39.988,116.353,2011-03-05 22:02:28,23
17641,147,39.988,116.353,2011-03-05 22:02:33,23
17642,147,39.988,116.353,2011-03-05 22:02:38,23
17643,147,39.988,116.353,2011-03-05 22:02:43,23
17644,147,39.988,116.353,2011-03-05 22:02:48,23
17645,147,39.988,116.353,2011-03-05 22:02:53,23
17646,147,39.988,116.353,2011-03-05 22:02:58,23
17647,147,39.988,116.353,2011-03-05 22:03:03,23
17648,147,39.988,116.353,2011-03-05 22:03:08,23
17649,147,39.988,116.353,2011-03-05 22:03:13,23
17650,147,39.988,116.353,2011-03-05 22:03:18,23
17651,147,39.988,116.353,2011-03-05 22:03:23,23
17652,147,39.988,116.353,2011-03-05 22:03:28,23
17653,147,39.988,116.353,2011-03-05 22:03:31,23
17654,147,39.988,116.353,2011-03-05 22:03:33,23
17655,147,39.988,116.353,2011-03-05 22:03:38,23
17656,147,39.988,116.353,2011-03-05 22:03:43,23
17657,147,39.988,116.353,2011-03-05 22:03:48,23
17658,147,39.988,116.353,2011-03-05 22:03:53,23
17659,147,39.988,116.353,2011-03-05 22:03:58,23
17660,147,39.988,116.353,2011-03-05 22:04:03,23
17661,147,39.988,116.353,2011-03-05 22:04:08,23
17662,147,39.988,116.353,2011-03-05 22:04:13,23
17663,147,39.988,116.353,2011-03-05 22:04:18,23
17664,147,39.988,116.353,2011-03-05 22:04:23,23
17665,147,39.988,116.353,2011-03-05 22:04:28,23
17666,147,39.988,116.353,2011-03-05 22:04:33,23
17667,147,39.988,116.353,2011-03-05 22:04:38,23
17668,147,39.988,116.353,2011-03-05 22:04:43,23
17669,147,39.988,116.353,2011-03-05 22:04:48,23
17670,147,39.988,116.353,2011-03-05 22:04:53,23
17671,147,39.988,116.353,2011-03-05 22:04:58,23
17672,147,39.988,116.353,2011-03-05 22:05:03,23
17673,147,39.988,116.353,2011-03-05 22:05:08,23
17674,147,39.988,116.353,2011-03-05 22:05:11,23
17675,147,39.988,116.353,2011-03-05 22:05:13,23
17676,147,39.988,116.353,2011-03-05 22:05:18,23
17677,147,39.988,116.353,2011-03-05 22:05:23,23
17678,147,39.988,116.353,2011-03-05 22:05:28,23
17679,147,39.988,116.353,2011-03-05 22:05:33,23
17680,147,39.988,116.353,2011-03-05 22:05:36,23
17681,147,39.988,116.353,2011-03-05 22:05:38,23
17682,147,39.988,116.353,2011-03-05 22:05:43,23
17683,147,39.988,116.353,2011-03-05 22:05:48,23
17684,147,39.988,116.353,2011-03-05 22:05:53,23
17685,147,39.988,116.353,2011-03-05 22:05:58,23
17686,147,39.988,116.353,2011-03-05 22:06:03,23
17687,147,39.988,116.353,2011-03-05 22:06:08,23
17688,147,39.988,116.353,2011-03-05 22:06:13,23
17689,147,39.988,116.353,2011-03-05 22:06:18,23
17690,147,39.988,116.353,2011-03-05 22:06:23,23
17691,147,39.988,116.353,2011-03-05 22:06:28,23
17692,147,39.988,116.353,2011-03-05 22:06:33,23
17693,147,39.988,116.353,2011-03-05 22:06:38,23
17694,147,39.988,116.353,2011-03-05 22:06:43,23
17695,147,39.988,116.353,2011-03-05 22:06:48,23
17696,147,39.988,116.353,2011-03-05 22:06:51,23
17697,147,39.988,116.353,2011-03-05 22:06:53,23
17698,147,39.988,116.353,2011-03-05 22:06:58,23
17699,147,39.988,116.353,2011-03-05 22:07:03,23
17700,147,39.988,116.353,2011-03-05 22:07:08,23
17701,147,39.988,116.353,2011-03-05 22:15:03,23
17702,147,39.988,116.353,2011-03-05 22:15:08,23
17703,147,39.988,116.353,2011-03-05 22:15:13,23
17704,147,39.988,116.353,2011-03-05 22:15:18,23
17705,147,39.988,116.353,2011-03-05 22:15:23,23
17706,147,39.988,116.353,2011-03-05 22:15:28,23
17707,147,39.988,116.353,2011-03-05 22:15:33,23
17708,147,39.988,116.353,2011-03-05 22:15:38,23
17709,147,39.988,116.353,2011-03-05 22:15:43,23
17710,147,39.988,116.353,2011-03-05 22:15:46,23
17711,147,39.988,116.353,2011-03-05 22:15:48,23
17712,147,39.988,116.353,2011-03-05 22:15:53,23
17713,147,39.988,116.353,2011-03-05 22:15:58,23
17714,147,39.988,116.353,2011-03-05 22:16:03,23
17715,147,39.988,116.353,2011-03-05 22:16:08,23
17716,147,39.988,116.353,2011-03-05 22:16:13,23
17717,147,39.988,116.353,2011-03-05 22:16:16,23
17718,147,39.988,116.353,2011-03-05 22:16:18,23
17719,147,39.988,116.353,2011-03-05 22:16:23,23
17720,147,39.988,116.353,2011-03-05 22:16:28,23
17721,147,39.988,116.353,2011-03-05 22:16:31,23
17722,147,39.988,116.353,2011-03-05 22:16:33,23
17723,147,39.988,116.353,2011-03-05 22:16:38,23
17724,147,39.988,116.353,2011-03-05 22:16:43,23
17725,147,39.988,116.353,2011-03-05 22:16:48,23
17726,147,39.988,116.353,2011-03-05 22:16:53,23
17727,147,39.988,116.353,2011-03-05 22:16:58,23
17728,147,39.988,116.353,2011-03-05 22:17:01,23
17729,147,39.988,116.353,2011-03-05 22:17:03,23
17730,147,39.988,116.353,2011-03-05 22:17:08,23
17731,147,39.988,116.353,2011-03-05 22:17:13,23
17732,147,39.988,116.353,2011-03-05 22:17:18,23
17733,147,39.988,116.353,2011-03-05 22:17:23,23
17734,147,39.988,116.353,2011-03-05 22:17:28,23
17735,147,39.988,116.353,2011-03-05 22:17:33,23
17736,147,39.988,116.353,2011-03-05 22:17:38,23
17737,147,39.988,116.353,2011-03-05 22:17:43,23
17738,147,39.988,116.353,2011-03-05 22:17:48,23
17739,147,39.988,116.353,2011-03-05 22:17:53,23
17740,147,39.988,116.353,2011-03-05 22:17:58,23
17741,147,39.988,116.353,2011-03-05 22:18:03,23
17742,147,39.988,116.353,2011-03-05 22:18:08,23
17743,147,39.988,116.353,2011-03-05 22:18:13,23
17744,147,39.988,116.353,2011-03-05 22:18:18,23
17745,147,39.988,116.353,2011-03-05 22:18:23,23
17746,147,39.988,116.353,2011-03-05 22:18:28,23
17747,147,39.988,116.353,2011-03-05 22:18:33,23
17748,147,39.988,116.353,2011-03-05 22:18:38,23
17749,147,39.988,116.353,2011-03-05 22:18:43,23
17750,147,39.988,116.353,2011-03-05 22:18:48,23
17751,147,39.988,116.353,2011-03-05 22:18:51,23
17752,147,39.988,116.353,2011-03-05 22:18:53,23
17753,147,39.988,116.353,2011-03-05 22:18:58,23
17754,147,39.988,116.353,2011-03-05 22:19:03,23
17755,147,39.988,116.353,2011-03-05 22:19:08,23
17756,147,39.988,116.353,2011-03-05 22:19:13,23
17757,147,39.988,116.353,2011-03-05 22:19:18,23
17758,147,39.988,116.353,2011-03-05 22:19:23,23
17759,147,39.988,116.353,2011-03-05 22:19:26,23
17760,147,39.988,116.353,2011-03-05 22:19:28,23
17761,147,39.988,116.353,2011-03-05 22:19:33,23
17762,147,39.988,116.353,2011-03-05 22:19:38,23
17763,147,39.988,116.353,2011-03-05 22:19:43,23
17764,147,39.988,116.353,2011-03-05 22:19:48,23
17765,147,39.988,116.353,2011-03-05 22:19:53,23
17766,147,39.988,116.353,2011-03-05 22:19:56,23
17767,147,39.988,116.353,2011-03-05 22:19:58,23
17768,147,39.988,116.353,2011-03-05 22:20:03,23
17769,147,39.988,116.353,2011-03-05 22:20:08,23
17770,147,39.988,116.353,2011-03-05 22:20:13,23
17771,147,39.988,116.353,2011-03-05 22:20:16,23
17772,147,39.988,116.353,2011-03-05 22:20:18,23
17773,147,39.988,116.353,2011-03-05 22:20:23,23
17774,147,39.988,116.353,2011-03-05 22:20:28,23
17775,147,39.988,116.353,2011-03-05 22:20:33,23
17776,147,39.988,116.353,2011-03-05 22:20:38,23
17777,147,39.988,116.353,2011-03-05 22:20:43,23
17778,147,39.988,116.353,2011-03-05 22:20:48,23
17779,147,39.988,116.353,2011-03-05 22:20:51,23
17780,147,39.988,116.353,2011-03-05 22:20:53,23
17781,147,39.988,116.353,2011-03-05 22:20:58,23
17782,147,39.988,116.353,2011-03-05 22:21:01,23
17783,147,39.988,116.353,2011-03-05 22:21:03,23
17784,147,39.988,116.353,2011-03-05 22:21:08,23
17785,147,39.988,116.353,2011-03-05 22:21:13,23
17786,147,39.988,116.353,2011-03-05 22:21:16,23
17787,147,39.988,116.353,2011-03-05 22:21:18,23
17788,147,39.988,116.353,2011-03-05 22:21:23,23
17789,147,39.988,116.353,2011-03-05 22:21:28,23
17790,147,39.988,116.353,2011-03-05 22:21:33,23
17791,147,39.988,116.353,2011-03-05 22:21:38,23
17792,147,39.988,116.353,2011-03-05 22:21:41,23
17793,147,39.988,116.353,2011-03-05 22:21:43,23
17794,147,39.988,116.353,2011-03-05 22:21:48,23
17795,147,39.988,116.353,2011-03-05 22:21:53,23
17796,147,39.988,116.353,2011-03-05 22:21:58,23
17797,147,39.988,116.353,2011-03-05 22:22:03,23
17798,147,39.988,116.353,2011-03-05 22:22:08,23
17799,147,39.988,116.353,2011-03-05 22:22:13,23
17800,147,39.988,116.353,2011-03-05 22:22:18,23
17801,147,39.988,116.353,2011-03-05 22:22:23,23
17802,147,39.988,116.353,2011-03-05 22:22:28,23
17803,147,39.988,116.353,2011-03-05 22:22:33,23
17804,147,39.988,116.353,2011-03-05 22:22:38,23
17805,147,39.988,116.353,2011-03-05 22:22:41,23
17806,147,39.988,116.353,2011-03-05 22:22:43,23
17807,147,39.988,116.353,2011-03-05 22:22:48,23
17808,147,39.988,116.353,2011-03-05 22:22:53,23
17809,147,39.988,116.353,2011-03-05 22:22:58,23
17810,147,39.988,116.353,2011-03-05 22:23:03,23
17811,147,39.988,116.353,2011-03-05 22:23:08,23
17812,147,39.988,116.353,2011-03-05 22:23:11,23
17813,147,39.988,116.353,2011-03-05 22:23:13,23
17814,147,39.988,116.353,2011-03-05 22:23:18,23
17815,147,39.988,116.353,2011-03-05 22:23:23,23
17816,147,39.988,116.353,2011-03-05 22:23:28,23
17817,147,39.988,116.353,2011-03-05 22:23:33,23
17818,147,39.987,116.353,2011-03-05 22:23:38,39
17819,147,39.987,116.353,2011-03-05 22:23:43,39
17820,147,39.987,116.353,2011-03-05 22:23:48,39
17821,147,39.987,116.353,2011-03-05 22:23:53,39
17822,147,39.987,116.353,2011-03-05 22:23:58,39
17823,147,39.987,116.353,2011-03-05 22:24:03,39
17824,147,39.988,116.353,2011-03-05 22:24:08,23
17825,147,39.987,116.353,2011-03-05 22:24:13,39
17826,147,39.987,116.353,2011-03-05 22:24:18,39
17827,147,39.988,116.353,2011-03-05 22:24:23,23
17828,147,39.988,116.353,2011-03-05 22:24:28,23
17829,147,39.988,116.353,2011-03-05 22:24:33,23
17830,147,39.988,116.353,2011-03-05 22:24:38,23
17831,147,39.988,116.353,2011-03-05 22:24:43,23
17832,147,39.988,116.353,2011-03-05 22:24:48,23
17833,147,39.988,116.353,2011-03-05 22:24:53,23
17834,147,39.988,116.353,2011-03-05 22:24:58,23
17835,147,39.988,116.353,2011-03-05 22:25:03,23
17836,147,39.988,116.353,2011-03-05 22:25:08,23
17837,147,39.988,116.353,2011-03-05 22:25:11,23
17838,147,39.988,116.353,2011-03-05 22:25:13,23
17839,147,39.988,116.353,2011-03-05 22:25:18,23
17840,147,39.988,116.353,2011-03-05 22:25:23,23
17841,147,39.988,116.353,2011-03-05 22:25:28,23
17842,147,39.988,116.353,2011-03-05 22:25:33,23
17843,147,39.988,116.353,2011-03-05 22:25:38,23
17844,147,39.988,116.353,2011-03-05 22:25:43,23
17845,147,39.988,116.353,2011-03-05 22:25:48,23
17846,147,39.988,116.353,2011-03-05 22:25:53,23
17847,147,39.988,116.353,2011-03-05 22:25:56,23
17848,147,39.988,116.353,2011-03-05 22:25:58,23
17849,147,39.988,116.353,2011-03-05 22:26:03,23
17850,147,39.988,116.353,2011-03-05 22:26:08,23
17851,147,39.988,116.353,2011-03-05 22:26:13,23
17852,147,39.988,116.353,2011-03-05 22:26:18,23
17853,147,39.988,116.353,2011-03-05 22:26:23,23
17854,147,39.988,116.353,2011-03-05 22:26:28,23
17855,147,39.988,116.353,2011-03-05 22:26:33,23
17856,147,39.988,116.353,2011-03-05 22:26:38,23
17857,147,39.988,116.353,2011-03-05 22:26:43,23
17858,147,39.988,116.353,2011-03-05 22:26:46,23
17859,147,39.988,116.353,2011-03-05 22:26:48,23
17860,147,39.988,116.353,2011-03-05 22:26:53,23
17861,147,39.988,116.353,2011-03-05 22:26:58,23
17862,147,39.988,116.353,2011-03-05 22:27:03,23
17863,147,39.988,116.353,2011-03-05 22:27:08,23
17864,147,39.988,116.353,2011-03-05 22:27:13,23
17865,147,39.988,116.353,2011-03-05 22:27:18,23
17866,147,39.988,116.353,2011-03-05 22:27:21,23
17867,147,39.988,116.353,2011-03-05 22:27:23,23
17868,147,39.988,116.353,2011-03-05 22:27:28,23
17869,147,39.988,116.353,2011-03-05 22:27:33,23
17870,147,39.988,116.353,2011-03-05 22:27:38,23
17871,147,39.988,116.353,2011-03-05 22:27:43,23
17872,147,39.988,116.353,2011-03-05 22:27:48,23
17873,147,39.988,116.353,2011-03-05 22:27:53,23
17874,147,39.988,116.353,2011-03-05 22:27:58,23
17875,147,39.988,116.353,2011-03-05 22:28:03,23
17876,147,39.988,116.353,2011-03-05 22:28:08,23
17877,147,39.988,116.353,2011-03-05 22:28:13,23
17878,147,39.988,116.353,2011-03-05 22:28:18,23
17879,147,39.988,116.353,2011-03-05 22:28:23,23
17880,147,39.988,116.353,2011-03-05 22:28:28,23
17881,147,39.988,116.353,2011-03-05 22:28:33,23
17882,147,39.988,116.353,2011-03-05 22:28:36,23
17883,147,39.988,116.353,2011-03-05 22:28:38,23
17884,147,39.988,116.353,2011-03-05 22:28:43,23
17885,147,39.988,116.353,2011-03-05 22:28:48,23
17886,147,39.988,116.353,2011-03-05 22:28:53,23
17887,147,39.988,116.353,2011-03-05 22:28:58,23
17888,147,39.988,116.353,2011-03-05 22:29:03,23
17889,147,39.988,116.353,2011-03-05 22:29:08,23
17890,147,39.988,116.353,2011-03-05 22:29:13,23
17891,147,39.988,116.353,2011-03-05 22:29:18,23
17892,147,39.988,116.353,2011-03-05 22:29:21,23
17893,147,39.988,116.353,2011-03-05 22:29:23,23
17894,147,39.988,116.353,2011-03-05 22:29:28,23
17895,147,39.988,116.353,2011-03-05 22:29:33,23
17896,147,39.988,116.353,2011-03-05 22:29:38,23
17897,147,39.988,116.353,2011-03-05 22:29:43,23
17898,147,39.988,116.353,2011-03-05 22:29:48,23
17899,147,39.988,116.353,2011-03-05 22:29:53,23
17900,147,39.988,116.353,2011-03-05 22:29:58,23
17901,147,39.988,116.353,2011-03-05 22:30:03,23
17902,147,39.988,116.353,2011-03-05 22:30:08,23
17903,147,39.988,116.353,2011-03-05 22:30:13,23
17904,147,39.988,116.353,2011-03-05 22:30:16,23
17905,147,39.988,116.353,2011-03-05 22:30:18,23
17906,147,39.988,116.353,2011-03-05 22:30:23,23
17907,147,39.988,116.353,2011-03-05 22:30:28,23
17908,147,39.988,116.353,2011-03-05 22:30:31,23
17909,147,39.988,116.353,2011-03-05 22:30:33,23
17910,147,39.988,116.353,2011-03-05 22:30:38,23
17911,147,39.988,116.353,2011-03-05 22:30:43,23
17912,147,39.988,116.353,2011-03-05 22:30:48,23
17913,147,39.988,116.353,2011-03-05 22:30:53,23
17914,147,39.988,116.353,2011-03-05 22:30:58,23
17915,147,39.988,116.353,2011-03-05 22:31:03,23
17916,147,39.988,116.353,2011-03-05 22:31:08,23
17917,147,39.988,116.353,2011-03-05 22:31:13,23
17918,147,39.988,116.353,2011-03-05 22:31:18,23
17919,147,39.988,116.353,2011-03-05 22:31:23,23
17920,147,39.988,116.353,2011-03-05 22:41:43,23
17921,147,39.988,116.353,2011-03-05 22:41:48,23
17922,147,39.988,116.353,2011-03-05 22:41:53,23
17923,147,39.988,116.353,2011-03-05 22:41:58,23
17924,147,39.988,116.353,2011-03-05 22:42:03,23
17925,147,39.988,116.353,2011-03-05 22:42:08,23
17926,147,39.988,116.353,2011-03-05 22:42:13,23
17927,147,39.988,116.353,2011-03-05 22:42:18,23
17928,147,39.988,116.353,2011-03-05 22:42:23,23
17929,147,39.988,116.353,2011-03-05 22:42:28,23
17930,147,39.988,116.353,2011-03-05 22:42:33,23
17931,147,39.988,116.353,2011-03-05 22:42:38,23
17932,147,39.988,116.353,2011-03-05 22:42:43,23
17933,147,39.988,116.353,2011-03-05 22:42:48,23
17934,147,39.988,116.353,2011-03-05 22:42:53,23
17935,147,39.988,116.353,2011-03-05 22:42:58,23
17936,147,39.988,116.353,2011-03-05 22:43:03,23
17937,147,39.988,116.353,2011-03-05 22:43:08,23
17938,147,39.988,116.353,2011-03-05 22:43:11,23
17939,147,39.988,116.353,2011-03-05 22:43:13,23
17940,147,39.988,116.353,2011-03-05 22:43:18,23
17941,147,39.988,116.353,2011-03-05 22:43:21,23
17942,147,39.988,116.353,2011-03-05 22:43:23,23
17943,147,39.988,116.353,2011-03-05 22:43:28,23
17944,147,39.988,116.353,2011-03-05 22:43:33,23
17945,147,39.988,116.353,2011-03-05 22:43:38,23
17946,147,39.988,116.353,2011-03-05 22:43:43,23
17947,147,39.988,116.353,2011-03-05 22:43:48,23
17948,147,39.988,116.353,2011-03-05 22:43:53,23
17949,147,39.988,116.353,2011-03-05 22:43:58,23
17950,147,39.988,116.353,2011-03-05 22:44:03,23
17951,147,39.988,116.353,2011-03-05 22:44:06,23
17952,147,39.988,116.353,2011-03-05 22:44:08,23
17953,147,39.988,116.353,2011-03-05 22:44:13,23
17954,147,39.988,116.353,2011-03-05 22:44:18,23
17955,147,39.988,116.353,2011-03-05 22:44:23,23
17956,147,39.988,116.353,2011-03-05 22:44:28,23
17957,147,39.988,116.353,2011-03-05 22:44:33,23
17958,147,39.988,116.353,2011-03-05 22:44:38,23
17959,147,39.988,116.353,2011-03-05 22:44:41,23
17960,147,39.988,116.353,2011-03-05 22:44:43,23
17961,147,39.988,116.353,2011-03-05 22:44:48,23
17962,147,39.988,116.353,2011-03-05 22:44:53,23
17963,147,39.988,116.353,2011-03-05 22:44:58,23
17964,147,39.988,116.353,2011-03-05 22:45:03,23
17965,147,39.988,116.353,2011-03-05 22:45:08,23
17966,147,39.988,116.353,2011-03-05 22:45:11,23
17967,147,39.988,116.353,2011-03-05 22:45:13,23
17968,147,39.988,116.353,2011-03-05 22:45:18,23
17969,147,39.988,116.353,2011-03-05 22:45:23,23
17970,147,39.988,116.353,2011-03-05 22:45:28,23
17971,147,39.988,116.353,2011-03-05 22:45:31,23
17972,147,39.988,116.353,2011-03-05 22:45:33,23
17973,147,39.988,116.353,2011-03-05 22:45:38,23
17974,147,39.988,116.353,2011-03-05 22:45:43,23
17975,147,39.988,116.353,2011-03-05 22:45:46,23
17976,147,39.988,116.353,2011-03-05 22:45:48,23
17977,147,39.988,116.353,2011-03-05 22:45:53,23
17978,147,39.988,116.353,2011-03-05 22:45:58,23
17979,147,39.988,116.353,2011-03-05 22:46:03,23
17980,147,39.988,116.353,2011-03-05 22:46:08,23
17981,147,39.988,116.353,2011-03-05 22:46:13,23
17982,147,39.988,116.353,2011-03-05 22:46:18,23
17983,147,39.988,116.353,2011-03-05 22:46:23,23
17984,147,39.988,116.353,2011-03-05 22:46:26,23
17985,147,39.988,116.353,2011-03-05 22:46:28,23
17986,147,39.988,116.353,2011-03-05 22:46:33,23
17987,147,39.988,116.353,2011-03-05 22:46:36,23
17988,147,39.988,116.353,2011-03-05 22:46:38,23
17989,147,39.988,116.353,2011-03-05 22:46:43,23
17990,147,39.988,116.353,2011-03-05 22:46:48,23
17991,147,39.988,116.353,2011-03-05 22:46:53,23
17992,147,39.988,116.353,2011-03-05 22:46:58,23
17993,147,39.988,116.353,2011-03-05 22:47:03,23
17994,147,39.988,116.353,2011-03-05 22:47:08,23
17995,147,39.988,116.353,2011-03-05 22:47:13,23
17996,147,39.988,116.353,2011-03-05 22:47:18,23
17997,147,39.988,116.353,2011-03-05 22:47:23,23
17998,147,39.988,116.353,2011-03-05 22:47:26,23
17999,147,39.988,116.353,2011-03-05 22:47:28,23
18000,147,39.988,116.353,2011-03-05 22:47:33,23
18001,147,39.988,116.353,2011-03-05 22:47:38,23
18002,147,39.988,116.353,2011-03-05 22:47:43,23
18003,147,39.988,116.353,2011-03-05 22:47:48,23
18004,147,39.988,116.353,2011-03-05 22:47:53,23
18005,147,39.988,116.353,2011-03-05 22:47:58,23
18006,147,39.988,116.353,2011-03-05 22:48:03,23
18007,147,39.988,116.353,2011-03-05 22:48:08,23
18008,147,39.988,116.353,2011-03-05 22:48:13,23
18009,147,39.988,116.353,2011-03-05 22:48:18,23
18010,147,39.988,116.353,2011-03-05 22:48:23,23
18011,147,39.988,116.353,2011-03-05 22:48:28,23
18012,147,39.988,116.353,2011-03-05 22:48:33,23
18013,147,39.988,116.353,2011-03-05 22:48:38,23
18014,147,39.988,116.353,2011-03-05 22:48:43,23
18015,147,39.988,116.353,2011-03-05 22:48:48,23
18016,147,39.988,116.353,2011-03-05 22:48:53,23
18017,147,39.988,116.353,2011-03-05 22:48:58,23
18018,147,39.988,116.353,2011-03-05 22:49:03,23
18019,147,39.988,116.353,2011-03-05 22:49:08,23
18020,147,39.988,116.353,2011-03-05 22:49:13,23
18021,147,39.988,116.353,2011-03-05 22:49:18,23
18022,147,39.988,116.353,2011-03-05 22:49:23,23
18023,147,39.988,116.353,2011-03-05 22:49:28,23
18024,147,39.988,116.353,2011-03-05 22:49:33,23
18025,147,39.988,116.353,2011-03-05 22:49:38,23
18026,147,39.988,116.353,2011-03-05 22:49:43,23
18027,147,39.988,116.353,2011-03-05 22:49:48,23
18028,147,39.988,116.353,2011-03-05 22:49:53,23
18029,147,39.988,116.353,2011-03-05 22:49:58,23
18030,147,39.988,116.353,2011-03-05 22:50:03,23
18031,147,39.988,116.353,2011-03-05 22:50:08,23
18032,147,39.988,116.353,2011-03-05 22:50:13,23
18033,147,39.988,116.353,2011-03-05 22:50:18,23
18034,147,39.988,116.353,2011-03-05 22:50:23,23
18035,147,39.988,116.353,2011-03-05 22:50:28,23
18036,147,39.988,116.353,2011-03-05 22:50:31,23
18037,147,39.988,116.353,2011-03-05 22:50:33,23
18038,147,39.988,116.353,2011-03-05 22:50:38,23
18039,147,39.988,116.353,2011-03-05 22:50:43,23
18040,147,39.988,116.353,2011-03-05 22:50:48,23
18041,147,39.988,116.353,2011-03-05 22:50:53,23
18042,147,39.988,116.353,2011-03-05 22:50:58,23
18043,147,39.988,116.353,2011-03-05 22:51:03,23
18044,147,39.988,116.353,2011-03-05 22:51:08,23
18045,147,39.988,116.353,2011-03-05 22:51:13,23
18046,147,39.988,116.353,2011-03-05 22:51:18,23
18047,147,39.988,116.353,2011-03-05 22:51:23,23
18048,147,39.988,116.353,2011-03-05 22:51:28,23
18049,147,39.988,116.353,2011-03-05 22:51:33,23
18050,147,39.988,116.353,2011-03-05 22:51:38,23
18051,147,39.988,116.353,2011-03-05 22:51:43,23
18052,147,39.988,116.353,2011-03-05 22:51:48,23
18053,147,39.988,116.353,2011-03-05 22:51:51,23
18054,147,39.988,116.353,2011-03-05 22:55:03,23
18055,147,39.988,116.353,2011-03-05 22:55:08,23
18056,147,39.988,116.353,2011-03-05 22:55:13,23
18057,147,39.988,116.353,2011-03-05 22:55:18,23
18058,147,39.988,116.353,2011-03-05 22:55:23,23
18059,147,39.988,116.353,2011-03-05 22:55:28,23
18060,147,39.988,116.353,2011-03-05 22:55:33,23
18061,147,39.988,116.353,2011-03-05 22:55:38,23
18062,147,39.988,116.353,2011-03-05 22:55:43,23
18063,147,39.988,116.353,2011-03-05 22:55:46,23
18064,147,39.988,116.353,2011-03-05 22:55:48,23
18065,147,39.988,116.353,2011-03-05 22:55:53,23
18066,147,39.988,116.353,2011-03-05 22:55:58,23
